utterance,emotion
130985_131272.wav,hap
152166_152768.wav,hap
018264_018830.wav,hap
197478_197938.wav,hap
198428_198630.wav,hap
005898_006186.wav,hap
251156_251456.wav,hap
045470_046036.wav,hap
204130_204254.wav,hap
124614_125002.wav,hap
239726_240364.wav,hap
075078_075698.wav,hap
168562_169368.wav,hap
150366_151082.wav,hap
244300_245016.wav,hap
156910_157524.wav,hap
125466_125800.wav,hap
018830_019294.wav,hap
003864_004110.wav,hap
209414_210119.wav,hap
206852_207114.wav,hap
122828_123244.wav,hap
120576_121472.wav,hap
235034_235690.wav,hap
206208_206566.wav,hap
207114_207364.wav,hap
029836_030233.wav,hap
123630_124614.wav,hap
116222_116835.wav,hap
008742_009096.wav,hap
127764_127996.wav,hap
141452_142116.wav,hap
236828_237496.wav,hap
176938_177480.wav,hap
049702_050076.wav,hap
089688_090032.wav,hap
223840_224304.wav,hap
219688_220362.wav,hap
264554_264960.wav,hap
104178_104659.wav,hap
002274_002508.wav,hap
246508_247146.wav,hap
108664_109044.wav,hap
265546_266042.wav,hap
061762_062154.wav,hap
203994_204130.wav,hap
007104_007398.wav,hap
256008_256462.wav,hap
205696_205928.wav,hap
093388_093750.wav,hap
157524_158384.wav,hap
055386_055754.wav,hap
272406_272812.wav,hap
145396_145944.wav,hap
044114_044542.wav,hap
058298_058852.wav,hap
071826_072524.wav,hap
127996_128180.wav,hap
093750_094148.wav,hap
197228_197478.wav,hap
086994_087422.wav,hap
001482_001823.wav,hap
079620_079964.wav,hap
088164_088520.wav,hap
156440_156910.wav,hap
266712_267340.wav,hap
271278_271666.wav,hap
056508_057014.wav,hap
164294_164866.wav,hap
161466_162062.wav,hap
033900_034256.wav,hap
061352_061762.wav,hap
240364_240864.wav,hap
245702_246508.wav,hap
201182_201312.wav,hap
000894_001482.wav,hap
038306_038686.wav,hap
010134_010320.wav,hap
140000_140538.wav,hap
125002_125252.wav,hap
049286_049702.wav,hap
017462_017800.wav,hap
175108_175884.wav,hap
054602_055036.wav,hap
123244_123630.wav,hap
034256_034660.wav,hap
245016_245702.wav,hap
242766_243554.wav,hap
023020_023382.wav,hap
047894_048466.wav,hap
201764_202050.wav,hap
046802_047170.wav,hap
074584_075078.wav,hap
202408_202652.wav,hap
203380_203822.wav,hap
058852_059310.wav,hap
012204_012522.wav,hap
116835_117216.wav,hap
070742_071380.wav,hap
115082_115426.wav,hap
179996_180550.wav,hap
026558_027022.wav,hap
202050_202408.wav,hap
053836_054234.wav,hap
194032_194276.wav,hap
014682_015096.wav,hap
007890_008070.wav,hap
204254_204624.wav,hap
041560_042204.wav,hap
062154_062582.wav,hap
126600_127066.wav,hap
224304_224930.wav,hap
037046_037480.wav,hap
014322_014682.wav,hap
073560_074186.wav,hap
205154_205421.wav,hap
263174_263688.wav,hap
208962_209169.wav,hap
242152_242766.wav,hap
048466_048930.wav,hap
171878_173086.wav,hap
107352_108098.wav,hap
067022_067420.wav,hap
000534_000894.wav,hap
264960_265546.wav,hap
111940_112470.wav,hap
096914_097504.wav,hap
011256_011430.wav,hap
063360_063974.wav,hap
131522_131772.wav,hap
043222_043638.wav,hap
214926_215467.wav,hap
250562_250838.wav,hap
249980_250267.wav,hap
051360_051752.wav,hap
195646_196022.wav,hap
095534_096070.wav,hap
082608_083024.wav,hap
148062_148958.wav,hap
000290_000534.wav,hap
160070_160558.wav,hap
213298_213571.wav,hap
196542_196906.wav,hap
031054_031470.wav,hap
006780_007104.wav,hap
262762_263174.wav,hap
250267_250562.wav,hap
241412_242152.wav,hap
155868_156440.wav,hap
162062_162544.wav,hap
260898_261328.wav,hap
199192_199472.wav,hap
140962_141452.wav,hap
096070_096498.wav,hap
000160_000290.wav,hap
238898_239726.wav,hap
108098_108664.wav,hap
211942_212312.wav,hap
225567_226169.wav,hap
206566_206852.wav,hap
040030_040356.wav,hap
004110_004500.wav,hap
072524_072994.wav,hap
025076_025498.wav,hap
259480_260371.wav,hap
248312_248594.wav,hap
240864_241412.wav,hap
011784_012204.wav,hap
015563_015888.wav,hap
047520_047894.wav,hap
057014_057478.wav,hap
065812_066288.wav,hap
257842_258278.wav,hap
076794_077282.wav,hap
233626_234462.wav,hap
090466_091050.wav,hap
025498_025872.wav,hap
101894_102496.wav,hap
009096_009474.wav,hap
132770_133044.wav,hap
195008_195348.wav,hap
030233_030656.wav,hap
221530_222330.wav,hap
167984_168562.wav,hap
004500_004908.wav,hap
132276_132400.wav,hap
010734_011256.wav,hap
155278_155868.wav,hap
202652_203010.wav,hap
171282_171878.wav,hap
133044_133312.wav,hap
039102_039560.wav,hap
178744_179376.wav,hap
238056_238898.wav,hap
080590_081300.wav,hap
029402_029836.wav,hap
117216_117932.wav,hap
261878_262284.wav,hap
159462_160070.wav,hap
023382_023912.wav,hap
087422_087772.wav,hap
083024_083548.wav,hap
266042_266712.wav,hap
177926_178744.wav,hap
038686_039102.wav,hap
060828_061352.wav,hap
201520_201764.wav,hap
248048_248312.wav,hap
057846_058298.wav,hap
231634_232446.wav,hap
006186_006534.wav,hap
090032_090466.wav,hap
064378_064908.wav,hap
190136_191008.wav,hap
