utterance,emotion
103606_104082.wav,pok
269538_270220.wav,pok
148952_149492.wav,pok
207882_208528.wav,pok
189282_189584.wav,pok
020478_020894.wav,pok
171704_172190.wav,pok
046792_047322.wav,pok
265126_265724.wav,pok
112850_113302.wav,pok
015336_015668.wav,pok
084064_084536.wav,pok
023458_023844.wav,pok
216900_217348.wav,pok
129433_129826.wav,pok
060728_061204.wav,pok
128246_128716.wav,pok
067248_067598.wav,pok
073378_073914.wav,pok
198928_199576.wav,pok
211330_212060.wav,pok
221812_222290.wav,pok
067972_068550.wav,pok
102268_102708.wav,pok
176780_177284.wav,pok
111422_111874.wav,pok
056046_056479.wav,pok
071004_071444.wav,pok
090714_091180.wav,pok
149492_150032.wav,pok
017436_017726.wav,pok
127878_128246.wav,pok
244048_244436.wav,pok
182918_183482.wav,pok
086430_086830.wav,pok
219714_220167.wav,pok
135076_135696.wav,pok
080696_081156.wav,pok
247538_248184.wav,pok
112356_112850.wav,pok
157994_158420.wav,pok
041676_042098.wav,pok
243050_243684.wav,pok
177284_177866.wav,pok
215519_215890.wav,pok
251896_252302.wav,pok
205473_206164.wav,pok
019664_020032.wav,pok
277558_278248.wav,pok
129826_130218.wav,pok
099230_099600.wav,pok
118158_118676.wav,pok
206164_206950.wav,pok
144554_145330.wav,pok
042098_042466.wav,pok
253621_253914.wav,pok
197074_197890.wav,pok
291550_292240.wav,pok
156236_156992.wav,pok
064198_064626.wav,pok
262069_262596.wav,pok
051042_051391.wav,pok
217717_218130.wav,pok
113735_114206.wav,pok
024942_025328.wav,pok
145330_146064.wav,pok
036582_037148.wav,pok
093516_094018.wav,pok
215890_216446.wav,pok
086006_086430.wav,pok
159218_159830.wav,pok
114206_114556.wav,pok
013500_013796.wav,pok
188222_188710.wav,pok
142934_143722.wav,pok
174398_174968.wav,pok
083670_084064.wav,pok
136998_137432.wav,pok
096128_096618.wav,pok
107311_107758.wav,pok
044540_045226.wav,pok
187264_187758.wav,pok
187758_188222.wav,pok
166892_167492.wav,pok
226023_226460.wav,pok
246636_247114.wav,pok
134648_135076.wav,pok
230817_231440.wav,pok
014544_014822.wav,pok
245284_246019.wav,pok
263786_264552.wav,pok
081156_081842.wav,pok
257400_258052.wav,pok
152516_153092.wav,pok
108650_109096.wav,pok
191134_191734.wav,pok
032500_032982.wav,pok
096618_097090.wav,pok
074312_074680.wav,pok
048558_048974.wav,pok
250564_251084.wav,pok
052098_052454.wav,pok
229814_230219.wav,pok
210894_211330.wav,pok
193966_194626.wav,pok
106348_106824.wav,pok
132564_133130.wav,pok
182480_182918.wav,pok
158420_159218.wav,pok
095560_096128.wav,pok
092352_093068.wav,pok
003386_003934.wav,pok
268808_269538.wav,pok
178472_179102.wav,pok
007668_008336.wav,pok
080320_080696.wav,pok
126522_126932.wav,pok
160430_160958.wav,pok
133130_133756.wav,pok
216446_216900.wav,pok
032982_033410.wav,pok
038944_039336.wav,pok
164996_165854.wav,pok
246019_246636.wav,pok
290116_290812.wav,pok
006018_006523.wav,pok
124408_124890.wav,pok
076948_077468.wav,pok
276790_277558.wav,pok
076566_076948.wav,pok
109578_110018.wav,pok
123456_123985.wav,pok
275362_276034.wav,pok
028758_029252.wav,pok
170090_170942.wav,pok
013210_013500.wav,pok
118676_119133.wav,pok
068550_069014.wav,pok
079466_079842.wav,pok
244884_245284.wav,pok
009330_009770.wav,pok
280816_281446.wav,pok
184088_184498.wav,pok
210130_210530.wav,pok
223150_223688.wav,pok
233902_234302.wav,pok
162776_163610.wav,pok
282262_282940.wav,pok
086830_087522.wav,pok
071444_071836.wav,pok
025328_025654.wav,pok
014822_015076.wav,pok
107758_108185.wav,pok
290812_291550.wav,pok
279172_279958.wav,pok
033832_034254.wav,pok
242380_243050.wav,pok
248184_248752.wav,pok
066880_067248.wav,pok
034616_034972.wav,pok
213864_214246.wav,pok
163610_164300.wav,pok
129072_129433.wav,pok
002868_003386.wav,pok
254188_254480.wav,pok
259521_260000.wav,pok
131396_132094.wav,pok
224542_225019.wav,pok
018916_019272.wav,pok
115466_115930.wav,pok
292870_293482.wav,pok
206950_207373.wav,pok
271936_272806.wav,pok
035346_035774.wav,pok
256467_256790.wav,pok
008788_009330.wav,pok
188710_189282.wav,pok
036118_036582.wav,pok
017074_017436.wav,pok
026932_027383.wav,pok
055070_055588.wav,pok
122624_123052.wav,pok
029252_029692.wav,pok
110458_110933.wav,pok
251460_251896.wav,pok
021956_022336.wav,pok
006523_007095.wav,pok
079842_080320.wav,pok
146064_146516.wav,pok
091180_091922.wav,pok
186830_187264.wav,pok
052454_052894.wav,pok
233304_233902.wav,pok
258052_258536.wav,pok
001470_001988.wav,pok
119628_120133.wav,pok
161630_162146.wav,pok
249667_250152.wav,pok
049408_049806.wav,pok
058994_059320.wav,pok
279958_280816.wav,pok
065548_066114.wav,pok
057312_057686.wav,pok
155006_155534.wav,pok
253167_253621.wav,pok
024398_024652.wav,pok
069014_069370.wav,pok
169604_170090.wav,pok
027383_027860.wav,pok
123985_124408.wav,pok
016634_017074.wav,pok
176126_176780.wav,pok
054666_055070.wav,pok
066114_066488.wav,pok
040162_040506.wav,pok
111874_112356.wav,pok
201538_202156.wav,pok
022722_023108.wav,pok
029692_030138.wav,pok
101846_102268.wav,pok
010228_010698.wav,pok
222290_222767.wav,pok
225019_225576.wav,pok
134250_134648.wav,pok
100496_100972.wav,pok
040506_040928.wav,pok
172190_172988.wav,pok
082314_082720.wav,pok
045226_045690.wav,pok
067598_067972.wav,pok
141542_142006.wav,pok
070564_071004.wav,pok
212448_212878.wav,pok
034972_035346.wav,pok
151376_151940.wav,pok
015076_015336.wav,pok
221202_221812.wav,pok
000958_001470.wav,pok
069370_069786.wav,pok
253914_254188.wav,pok
151940_152516.wav,pok
252302_252767.wav,pok
126932_127408.wav,pok
028300_028758.wav,pok
141114_141542.wav,pok
281446_282262.wav,pok
046340_046792.wav,pok
166406_166892.wav,pok
223688_224106.wav,pok
025654_026094.wav,pok
035774_036118.wav,pok
225576_226023.wav,pok
208528_209096.wav,pok
144198_144554.wav,pok
183482_184088.wav,pok
232414_232802.wav,pok
164300_164996.wav,pok
021600_021956.wav,pok
113302_113735.wav,pok
057686_058102.wav,pok
103166_103606.wav,pok
139704_140180.wav,pok
150032_150590.wav,pok
224106_224542.wav,pok
060048_060728.wav,pok
184974_185318.wav,pok
061848_062432.wav,pok
235796_236478.wav,pok
048190_048558.wav,pok
019272_019664.wav,pok
043250_043648.wav,pok
051391_051754.wav,pok
059320_060048.wav,pok
072498_072848.wav,pok
289426_290116.wav,pok
265724_266118.wav,pok
021244_021600.wav,pok
252767_253167.wav,pok
088680_089458.wav,pok
237464_238146.wav,pok
244436_244884.wav,pok
210530_210894.wav,pok
283660_284200.wav,pok
202684_203392.wav,pok
235282_235796.wav,pok
052894_053255.wav,pok
087970_088680.wav,pok
024652_024942.wav,pok
203980_204748.wav,pok
139264_139704.wav,pok
070160_070564.wav,pok
256026_256467.wav,pok
138818_139264.wav,pok
037612_037992.wav,pok
124890_125624.wav,pok
077468_078534.wav,pok
073914_074312.wav,pok
218130_218506.wav,pok
165854_166406.wav,pok
050626_051042.wav,pok
234852_235282.wav,pok
143722_144198.wav,pok
174968_175634.wav,pok
217348_217717.wav,pok
185318_185770.wav,pok
199576_200176.wav,pok
023108_023458.wav,pok
125624_126022.wav,pok
000000_000446.wav,pok
011638_012084.wav,pok
038384_038944.wav,pok
255160_255590.wav,pok
189892_190474.wav,pok
015668_015952.wav,pok
114556_114959.wav,pok
231440_231846.wav,pok
267098_267936.wav,pok
238146_238810.wav,pok
062432_062872.wav,pok
196408_197074.wav,pok
078534_078976.wav,pok
160958_161630.wav,pok
260000_260423.wav,pok
072848_073378.wav,pok
008336_008788.wav,pok
173588_174398.wav,pok
004380_004964.wav,pok
185770_186258.wav,pok
147922_148952.wav,pok
100108_100496.wav,pok
097090_097454.wav,pok
270626_271188.wav,pok
179102_179624.wav,pok
045690_046340.wav,pok
266650_267098.wav,pok
240992_241740.wav,pok
168908_169604.wav,pok
062872_063288.wav,pok
229084_229814.wav,pok
195130_195922.wav,pok
020894_021244.wav,pok
058524_058994.wav,pok
010698_011168.wav,pok
282940_283660.wav,pok
083162_083670.wav,pok
074680_075114.wav,pok
105902_106348.wav,pok
288694_289426.wav,pok
084536_085002.wav,pok
127408_127878.wav,pok
200716_201538.wav,pok
215000_215519.wav,pok
172988_173588.wav,pok
284200_284764.wav,pok
063288_063770.wav,pok
181736_182480.wav,pok
138336_138818.wav,pok
177866_178472.wav,pok
075464_075832.wav,pok
231846_232414.wav,pok
087522_087970.wav,pok
040928_041314.wav,pok
227069_227554.wav,pok
256790_257400.wav,pok
012084_012614.wav,pok
058102_058524.wav,pok
276034_276790.wav,pok
097454_097968.wav,pok
119133_119628.wav,pok
042466_042828.wav,pok
082720_083162.wav,pok
247114_247538.wav,pok
238810_239312.wav,pok
044052_044540.wav,pok
189584_189892.wav,pok
184498_184974.wav,pok
186258_186830.wav,pok
271188_271936.wav,pok
122244_122624.wav,pok
130856_131396.wav,pok
137432_137866.wav,pok
135696_136058.wav,pok
047756_048190.wav,pok
012614_013210.wav,pok
027860_028300.wav,pok
273670_274342.wav,pok
011168_011638.wav,pok
100972_101412.wav,pok
226460_227069.wav,pok
162146_162776.wav,pok
117152_117604.wav,pok
198442_198928.wav,pok
089918_090714.wav,pok
157508_157994.wav,pok
204748_205473.wav,pok
258536_258984.wav,pok
041314_041676.wav,pok
230219_230817.wav,pok
209742_210130.wav,pok
003934_004380.wav,pok
132094_132564.wav,pok
293482_294454.wav,pok
284764_285454.wav,pok
272806_273670.wav,pok
179624_180230.wav,pok
170942_171704.wav,pok
075114_075464.wav,pok
237064_237464.wav,pok
099600_100108.wav,pok
097968_098728.wav,pok
200176_200716.wav,pok
017986_018264.wav,pok
121459_121888.wav,pok
030614_031060.wav,pok
236478_237064.wav,pok
209096_209742.wav,pok
093068_093516.wav,pok
220771_221202.wav,pok
106824_107311.wav,pok
130218_130856.wav,pok
260423_260860.wav,pok
018578_018916.wav,pok
053629_054058.wav,pok
030138_030614.wav,pok
094388_094974.wav,pok
292240_292870.wav,pok
051754_052098.wav,pok
197890_198442.wav,pok
075832_076566.wav,pok
026094_026516.wav,pok
137866_138336.wav,pok
227554_228086.wav,pok
014110_014544.wav,pok
