utterance,emotion
263882_264594.wav,ang
204728_205234.wav,ang
225910_226314.wav,ang
033672_034044.wav,ang
230798_231021.wav,ang
007116_007445.wav,ang
120816_121183.wav,ang
234532_234917.wav,ang
083664_084114.wav,ang
010878_011448.wav,ang
070806_071148.wav,ang
147806_148522.wav,ang
025476_025848.wav,ang
238362_238742.wav,ang
032274_032586.wav,ang
225367_225910.wav,ang
247373_248102.wav,ang
251126_251506.wav,ang
175350_175916.wav,ang
241104_241484.wav,ang
150756_151148.wav,ang
138512_138928.wav,ang
221226_221786.wav,ang
183906_184346.wav,ang
089064_089424.wav,ang
001572_002016.wav,ang
004992_005238.wav,ang
028680_029004.wav,ang
185710_186042.wav,ang
011802_012168.wav,ang
179802_180080.wav,ang
189994_190500.wav,ang
093048_093534.wav,ang
074952_075522.wav,ang
057438_057738.wav,ang
094758_095064.wav,ang
164554_165108.wav,ang
211190_211671.wav,ang
065928_066360.wav,ang
214306_214758.wav,ang
064722_065076.wav,ang
249986_250330.wav,ang
203698_204276.wav,ang
168950_169758.wav,ang
040512_040878.wav,ang
198828_199472.wav,ang
171918_172346.wav,ang
044844_045228.wav,ang
127988_128446.wav,ang
012684_012869.wav,ang
127548_127988.wav,ang
050244_050658.wav,ang
163072_163476.wav,ang
231258_231530.wav,ang
049722_050244.wav,ang
193458_194048.wav,ang
158622_159104.wav,ang
199846_200238.wav,ang
017646_017868.wav,ang
017424_017646.wav,ang
092280_092646.wav,ang
127108_127548.wav,ang
063150_063450.wav,ang
001194_001572.wav,ang
111864_112309.wav,ang
213198_213836.wav,ang
146698_147420.wav,ang
041286_041706.wav,ang
201124_201558.wav,ang
078030_078606.wav,ang
000594_001194.wav,ang
231021_231258.wav,ang
028308_028680.wav,ang
220188_220460.wav,ang
100572_101030.wav,ang
002400_002700.wav,ang
068622_069048.wav,ang
195852_196316.wav,ang
140186_140776.wav,ang
155382_155904.wav,ang
191050_191280.wav,ang
244610_245254.wav,ang
162398_163072.wav,ang
205754_206116.wav,ang
016740_017052.wav,ang
098278_099324.wav,ang
035388_035688.wav,ang
130685_131774.wav,ang
037872_038250.wav,ang
149720_150190.wav,ang
105052_105492.wav,ang
216908_217762.wav,ang
179368_179802.wav,ang
085392_085764.wav,ang
126078_127108.wav,ang
207962_208258.wav,ang
070194_070500.wav,ang
206471_206786.wav,ang
249371_249986.wav,ang
024444_024822.wav,ang
157054_157398.wav,ang
178488_178934.wav,ang
213836_214306.wav,ang
195550_195852.wav,ang
097778_098278.wav,ang
186368_186700.wav,ang
088146_088530.wav,ang
034410_034710.wav,ang
202968_203282.wav,ang
119490_119972.wav,ang
108896_109324.wav,ang
024822_025182.wav,ang
033324_033672.wav,ang
189404_189994.wav,ang
090804_091152.wav,ang
259308_259821.wav,ang
044310_044844.wav,ang
149010_149720.wav,ang
240526_241104.wav,ang
226314_226669.wav,ang
209042_209314.wav,ang
043716_044310.wav,ang
218564_218919.wav,ang
054528_054876.wav,ang
069468_069786.wav,ang
137940_138512.wav,ang
077532_078030.wav,ang
075522_075876.wav,ang
048438_048780.wav,ang
091152_091464.wav,ang
266508_266992.wav,ang
166812_167198.wav,ang
103020_103411.wav,ang
082194_082668.wav,ang
177078_177548.wav,ang
032586_032940.wav,ang
233736_234182.wav,ang
242014_242423.wav,ang
264594_265228.wav,ang
116983_117454.wav,ang
073470_073914.wav,ang
212716_213198.wav,ang
046020_046398.wav,ang
197274_197882.wav,ang
113628_114044.wav,ang
111088_111864.wav,ang
253692_254240.wav,ang
072534_072954.wav,ang
167198_167710.wav,ang
024078_024444.wav,ang
076956_077532.wav,ang
050658_050964.wav,ang
257264_257650.wav,ang
210894_211190.wav,ang
168402_168950.wav,ang
201558_201974.wav,ang
026189_026502.wav,ang
245736_246367.wav,ang
110648_111088.wav,ang
093912_094278.wav,ang
100216_100572.wav,ang
079620_079914.wav,ang
061140_061596.wav,ang
121183_121972.wav,ang
128446_129132.wav,ang
233314_233736.wav,ang
096432_096894.wav,ang
063779_064158.wav,ang
232023_232536.wav,ang
019272_019644.wav,ang
226669_227121.wav,ang
209314_209760.wav,ang
084906_085392.wav,ang
038250_038718.wav,ang
039456_039840.wav,ang
229156_229452.wav,ang
014496_014940.wav,ang
115870_116435.wav,ang
245254_245736.wav,ang
059820_060228.wav,ang
130209_130685.wav,ang
257650_258264.wav,ang
190754_191050.wav,ang
182264_182650.wav,ang
172966_173460.wav,ang
194982_195254.wav,ang
031889_032274.wav,ang
065076_065556.wav,ang
106902_107414.wav,ang
234917_235628.wav,ang
066786_067470.wav,ang
209760_210128.wav,ang
223282_223667.wav,ang
002016_002400.wav,ang
061596_062070.wav,ang
152594_153100.wav,ang
045594_046020.wav,ang
165824_166276.wav,ang
045228_045594.wav,ang
105938_106552.wav,ang
258264_258890.wav,ang
154076_154756.wav,ang
129132_129596.wav,ang
017868_018288.wav,ang
036024_036546.wav,ang
232536_233042.wav,ang
191992_192312.wav,ang
182650_182904.wav,ang
120328_120816.wav,ang
101030_101476.wav,ang
107414_107818.wav,ang
039072_039456.wav,ang
134656_135048.wav,ang
190500_190754.wav,ang
142682_143110.wav,ang
052398_052788.wav,ang
220917_221226.wav,ang
099324_099746.wav,ang
227628_228098.wav,ang
216132_216908.wav,ang
101476_101832.wav,ang
006036_006695.wav,ang
266992_267674.wav,ang
062429_062772.wav,ang
002700_002892.wav,ang
046776_047226.wav,ang
164168_164554.wav,ang
204276_204728.wav,ang
081468_081828.wav,ang
013788_014496.wav,ang
218280_218564.wav,ang
050964_051329.wav,ang
153654_154076.wav,ang
092646_093048.wav,ang
035022_035388.wav,ang
211932_212252.wav,ang
242423_242917.wav,ang
010500_010878.wav,ang
029994_030408.wav,ang
210128_210514.wav,ang
169758_170198.wav,ang
160604_161014.wav,ang
029004_029358.wav,ang
082980_083664.wav,ang
031008_031410.wav,ang
138928_139458.wav,ang
207316_207630.wav,ang
242917_243664.wav,ang
129596_130209.wav,ang
135470_135796.wav,ang
173460_174128.wav,ang
040182_040512.wav,ang
182904_183194.wav,ang
116435_116983.wav,ang
252221_252830.wav,ang
153100_153654.wav,ang
007445_007781.wav,ang
253288_253692.wav,ang
205469_205754.wav,ang
087852_088146.wav,ang
067470_067818.wav,ang
222914_223282.wav,ang
210514_210894.wav,ang
250698_251126.wav,ang
054876_055194.wav,ang
103411_103768.wav,ang
192312_192632.wav,ang
060228_060696.wav,ang
219432_219680.wav,ang
265898_266508.wav,ang
114954_115304.wav,ang
180436_180786.wav,ang
022554_022884.wav,ang
067818_068262.wav,ang
018288_018606.wav,ang
080490_081150.wav,ang
219952_220188.wav,ang
023736_024078.wav,ang
065556_065928.wav,ang
175916_176602.wav,ang
114044_114472.wav,ang
088530_089064.wav,ang
224048_224440.wav,ang
171020_171538.wav,ang
151148_151702.wav,ang
206116_206471.wav,ang
184768_185076.wav,ang
003552_003936.wav,ang
200708_201124.wav,ang
101832_102568.wav,ang
229452_229760.wav,ang
076518_076956.wav,ang
194048_194656.wav,ang
265228_265898.wav,ang
020022_020334.wav,ang
246367_246844.wav,ang
131774_132250.wav,ang
236796_237373.wav,ang
091464_091932.wav,ang
118256_118750.wav,ang
037242_037548.wav,ang
235628_236008.wav,ang
094278_094758.wav,ang
084114_084606.wav,ang
086442_086784.wav,ang
035688_036024.wav,ang
053741_054041.wav,ang
195254_195550.wav,ang
041706_041982.wav,ang
017052_017250.wav,ang
211671_211932.wav,ang
255600_255992.wav,ang
014940_015378.wav,ang
193048_193458.wav,ang
068262_068622.wav,ang
020334_020640.wav,ang
079254_079620.wav,ang
198466_198828.wav,ang
143110_143880.wav,ang
229760_230110.wav,ang
087306_087852.wav,ang
046398_046776.wav,ang
180786_181142.wav,ang
260928_261436.wav,ang
163476_164168.wav,ang
228884_229156.wav,ang
006695_007116.wav,ang
246844_247373.wav,ang
151702_152106.wav,ang
267674_268266.wav,ang
071886_072534.wav,ang
228340_228576.wav,ang
009330_009864.wav,ang
093534_093912.wav,ang
255136_255600.wav,ang
187364_187678.wav,ang
007781_008040.wav,ang
057738_058038.wav,ang
074640_074952.wav,ang
049098_049398.wav,ang
029358_029994.wav,ang
018606_018942.wav,ang
199472_199846.wav,ang
049398_049722.wav,ang
084606_084906.wav,ang
203282_203698.wav,ang
096018_096432.wav,ang
191280_191660.wav,ang
133578_134234.wav,ang
237976_238362.wav,ang
108516_108896.wav,ang
237373_237976.wav,ang
064158_064722.wav,ang
236008_236796.wav,ang
008964_009330.wav,ang
154756_155382.wav,ang
159664_160164.wav,ang
178018_178488.wav,ang
022884_023226.wav,ang
072954_073470.wav,ang
177548_178018.wav,ang
042660_043290.wav,ang
186042_186368.wav,ang
260269_260928.wav,ang
099746_100216.wav,ang
259821_260269.wav,ang
063450_063779.wav,ang
256492_256848.wav,ang
145560_145946.wav,ang
123585_124320.wav,ang
119972_120328.wav,ang
013380_013788.wav,ang
196316_196732.wav,ang
008040_008304.wav,ang
167710_168402.wav,ang
241484_242014.wav,ang
262464_263152.wav,ang
144380_144964.wav,ang
019644_020022.wav,ang
075876_076518.wav,ang
030408_031008.wav,ang
194656_194982.wav,ang
027995_028308.wav,ang
009864_010500.wav,ang
248721_249371.wav,ang
191660_191992.wav,ang
160164_160604.wav,ang
