utterance,emotion
043434_044332.wav,sad
052136_052586.wav,sad
127804_128261.wav,sad
281884_282680.wav,sad
291542_292200.wav,sad
118480_119426.wav,sad
139614_140416.wav,sad
057667_058341.wav,sad
198154_198644.wav,sad
046458_047020.wav,sad
299723_300141.wav,sad
160708_161694.wav,sad
073776_074378.wav,sad
156456_157010.wav,sad
055316_055838.wav,sad
195138_195460.wav,sad
321768_323221.wav,sad
095414_095888.wav,sad
053829_054288.wav,sad
051220_051670.wav,sad
320938_321768.wav,sad
222576_222898.wav,sad
201630_202030.wav,sad
091638_092080.wav,sad
025184_025850.wav,sad
059498_060060.wav,sad
224182_224738.wav,sad
016054_016560.wav,sad
302017_302423.wav,sad
159432_160210.wav,sad
056320_056874.wav,sad
194240_195138.wav,sad
233106_233769.wav,sad
167110_167832.wav,sad
019348_019886.wav,sad
271170_271732.wav,sad
125172_125758.wav,sad
205204_205669.wav,sad
225669_226562.wav,sad
113298_114035.wav,sad
098780_099430.wav,sad
061594_062188.wav,sad
212958_213286.wav,sad
304550_305404.wav,sad
103474_104052.wav,sad
265642_266090.wav,sad
115320_116314.wav,sad
075374_075856.wav,sad
279570_280150.wav,sad
035644_036182.wav,sad
219542_219960.wav,sad
112808_113298.wav,sad
060060_060566.wav,sad
020930_021540.wav,sad
301491_302017.wav,sad
020384_020930.wav,sad
166604_167110.wav,sad
174122_174564.wav,sad
021540_022230.wav,sad
285132_285664.wav,sad
225252_225669.wav,sad
176602_177508.wav,sad
074836_075374.wav,sad
086470_087024.wav,sad
007845_008824.wav,sad
130404_131022.wav,sad
298232_299209.wav,sad
259802_260208.wav,sad
295896_296446.wav,sad
082736_083210.wav,sad
094956_095414.wav,sad
103016_103474.wav,sad
012064_012730.wav,sad
320171_320938.wav,sad
224738_225252.wav,sad
292708_293162.wav,sad
318357_319411.wav,sad
272354_272790.wav,sad
087024_087746.wav,sad
223728_224182.wav,sad
183068_183654.wav,sad
121296_121922.wav,sad
270656_271170.wav,sad
054288_054858.wav,sad
151146_151684.wav,sad
255882_256432.wav,sad
102422_103016.wav,sad
240858_241300.wav,sad
033902_034408.wav,sad
231798_232198.wav,sad
079340_080038.wav,sad
039226_039916.wav,sad
097326_097744.wav,sad
296852_297318.wav,sad
104052_104750.wav,sad
200836_201224.wav,sad
206136_206740.wav,sad
093598_094280.wav,sad
047020_047558.wav,sad
218019_218384.wav,sad
203828_204588.wav,sad
136902_137496.wav,sad
186230_186800.wav,sad
300965_301491.wav,sad
287022_287692.wav,sad
266090_266502.wav,sad
097744_098314.wav,sad
210892_211423.wav,sad
016962_017556.wav,sad
002690_003100.wav,sad
158020_158670.wav,sad
186800_187694.wav,sad
214898_215394.wav,sad
107022_107504.wav,sad
247602_248344.wav,sad
101354_101964.wav,sad
191810_192684.wav,sad
030008_030489.wav,sad
177508_178078.wav,sad
076378_076948.wav,sad
147608_148522.wav,sad
227667_228176.wav,sad
014906_015532.wav,sad
244367_245044.wav,sad
250712_251142.wav,sad
196272_196708.wav,sad
081250_081724.wav,sad
317345_318357.wav,sad
240416_240858.wav,sad
005718_006104.wav,sad
189314_189804.wav,sad
074378_074836.wav,sad
231319_231798.wav,sad
056874_057667.wav,sad
050168_050682.wav,sad
303409_303983.wav,sad
200168_200490.wav,sad
283726_284438.wav,sad
196708_197108.wav,sad
096748_097326.wav,sad
092080_092610.wav,sad
269550_270016.wav,sad
208246_208616.wav,sad
222194_222576.wav,sad
073030_073776.wav,sad
149838_150400.wav,sad
277562_277980.wav,sad
278512_279140.wav,sad
080038_080736.wav,sad
202030_202496.wav,sad
154098_154876.wav,sad
082286_082736.wav,sad
012730_013308.wav,sad
251608_252002.wav,sad
312145_313290.wav,sad
065060_065678.wav,sad
276528_277120.wav,sad
146644_147190.wav,sad
048024_048546.wav,sad
323221_324051.wav,sad
314211_315090.wav,sad
330053_330876.wav,sad
180942_181848.wav,sad
175952_176602.wav,sad
272790_273550.wav,sad
289056_289450.wav,sad
111092_112006.wav,sad
173280_174122.wav,sad
068382_069000.wav,sad
047558_048024.wav,sad
258960_259360.wav,sad
063216_064170.wav,sad
105842_106388.wav,sad
269072_269550.wav,sad
288392_289056.wav,sad
258010_258482.wav,sad
029550_030008.wav,sad
142468_143386.wav,sad
253760_254219.wav,sad
313290_314211.wav,sad
209936_210396.wav,sad
138996_139614.wav,sad
041884_042430.wav,sad
031470_032072.wav,sad
105335_105842.wav,sad
226562_227064.wav,sad
327840_329153.wav,sad
158670_159432.wav,sad
083660_084118.wav,sad
065678_066520.wav,sad
201224_201630.wav,sad
211998_212338.wav,sad
172462_173280.wav,sad
027214_027960.wav,sad
248344_249019.wav,sad
282680_283296.wav,sad
087746_088244.wav,sad
031036_031470.wav,sad
262988_263448.wav,sad
109904_110570.wav,sad
163764_164710.wav,sad
284438_285132.wav,sad
066520_067082.wav,sad
032072_032810.wav,sad
091132_091638.wav,sad
072524_073030.wav,sad
077518_078024.wav,sad
129370_130404.wav,sad
243752_244367.wav,sad
198644_199068.wav,sad
038760_039226.wav,sad
315090_316193.wav,sad
211423_211998.wav,sad
246066_246478.wav,sad
116883_117902.wav,sad
267070_267518.wav,sad
165866_166604.wav,sad
152374_153328.wav,sad
